"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13062","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Sat May 09 08:08:19 UTC 2026","passed","Sat May 09 08:08:32 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","12707","userCanNotTransferWithoutEnteringAmountTest()","","Sat May 09 08:09:13 UTC 2026","passed","Sat May 09 08:09:26 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringAmountTest"
"","86","adminCanNotCreateAccountTest()","","Sat May 09 08:11:39 UTC 2026","passed","Sat May 09 08:11:39 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","654","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Sat May 09 08:10:47 UTC 2026","passed","Sat May 09 08:10:48 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","484","adminCanDeleteUserTest()","","Sat May 09 08:11:37 UTC 2026","passed","Sat May 09 08:11:37 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","1393","userCanTransferTest(double) [1] amount=10000.0","","Sat May 09 08:10:21 UTC 2026","passed","Sat May 09 08:10:22 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","10","unauthorizedUserCannotGetCustomerProfileTest()","","Sat May 09 08:11:38 UTC 2026","passed","Sat May 09 08:11:38 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","unauthorizedUserCannotGetCustomerProfileTest"
"","982","userCanDepositTest(Double) [1] amount=5000.0","","Sat May 09 08:10:41 UTC 2026","passed","Sat May 09 08:10:42 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","177","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sat May 09 08:11:42 UTC 2026","passed","Sat May 09 08:11:42 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","184","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sat May 09 08:11:42 UTC 2026","passed","Sat May 09 08:11:42 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","498","userCanNotGenerateAuthTokenWithWrongCredentialsTest()","","Sat May 09 08:11:35 UTC 2026","passed","Sat May 09 08:11:36 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanNotGenerateAuthTokenWithWrongCredentialsTest"
"","1001","userCannotDeleteUserTest()","","Sat May 09 08:11:36 UTC 2026","passed","Sat May 09 08:11:37 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","userCannotDeleteUserTest"
"","491","adminCanCreateUserWithCorrectData()","","Sat May 09 08:11:41 UTC 2026","passed","Sat May 09 08:11:41 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","13924","userCanTransferWithNameAfterNameChangingTest()","","Sat May 09 08:09:40 UTC 2026","passed","Sat May 09 08:09:53 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","659","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Sat May 09 08:10:50 UTC 2026","passed","Sat May 09 08:10:50 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","13326","userCanNotTransferWithoutConfirmingTest()","","Sat May 09 08:08:32 UTC 2026","passed","Sat May 09 08:08:46 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","14224","userCanNotChangeNameToInvalidValueTest()","","Sat May 09 08:07:50 UTC 2026","passed","Sat May 09 08:08:05 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","1416","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Sat May 09 08:10:35 UTC 2026","passed","Sat May 09 08:10:36 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","1423","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Sat May 09 08:10:32 UTC 2026","passed","Sat May 09 08:10:33 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","85","adminCannotGetCustomerProfileTest()","","Sat May 09 08:11:39 UTC 2026","passed","Sat May 09 08:11:39 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","adminCannotGetCustomerProfileTest"
"","12456","userCanNotTransferWithoutSelectingSenderAccountTest()","","Sat May 09 08:10:07 UTC 2026","passed","Sat May 09 08:10:19 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","13739","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Sat May 09 08:08:59 UTC 2026","passed","Sat May 09 08:09:13 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","1288","unauthorizedUserCannotTransferTest()","","Sat May 09 08:10:25 UTC 2026","passed","Sat May 09 08:10:26 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","unauthorizedUserCannotTransferTest"
"","0","testTransferWithFraudCheckWithBadRequest()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","656","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Sat May 09 08:10:48 UTC 2026","passed","Sat May 09 08:10:48 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","172","adminCannotDeleteNotExistsUserTest()","","Sat May 09 08:11:38 UTC 2026","passed","Sat May 09 08:11:38 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCannotDeleteNotExistsUserTest"
"","753","userCanDepositTest(Double) [2] amount=4999.99","","Sat May 09 08:10:42 UTC 2026","passed","Sat May 09 08:10:43 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","778","userCanNotTransferToTheSameAccountTest()","","Sat May 09 08:10:31 UTC 2026","failed","Sat May 09 08:10:32 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","599","unauthorizedUserCannotDepositTest()","","Sat May 09 08:10:40 UTC 2026","passed","Sat May 09 08:10:41 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","1438","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Sat May 09 08:10:33 UTC 2026","passed","Sat May 09 08:10:35 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","1278","userCanNotTransferValueGreaterThanBalanceTest()","","Sat May 09 08:10:28 UTC 2026","passed","Sat May 09 08:10:30 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","12091","userCanCreateAccountTest()","","Sat May 09 08:10:54 UTC 2026","passed","Sat May 09 08:11:06 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","13817","userCanNotTransferWithInvalidAmountTest()","","Sat May 09 08:08:46 UTC 2026","passed","Sat May 09 08:08:59 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","565","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Sat May 09 08:11:41 UTC 2026","passed","Sat May 09 08:11:42 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","518","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Sat May 09 08:10:45 UTC 2026","failed","Sat May 09 08:10:46 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","1596","userCanLoginWithCorrectDataTest()","","Sat May 09 08:10:52 UTC 2026","passed","Sat May 09 08:10:53 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","177","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sat May 09 08:11:42 UTC 2026","passed","Sat May 09 08:11:42 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","573","userCanChangeNameTest(String) [2] name=A S","","Sat May 09 08:10:45 UTC 2026","passed","Sat May 09 08:10:45 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","676","userCanChangeNameToTheSameNameTest()","","Sat May 09 08:10:46 UTC 2026","passed","Sat May 09 08:10:47 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","0","testTransferWithFraudCheckWithServerError()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","88","adminCannotChangeNameTest()","","Sat May 09 08:10:46 UTC 2026","passed","Sat May 09 08:10:46 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","adminCannotChangeNameTest"
"","0","testTransferWithFraudCheckVerificationRequired()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","782","userCanNotTransferFromNotExistsAccountTest()","","Sat May 09 08:10:28 UTC 2026","passed","Sat May 09 08:10:28 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","11593","userCanNotDepositWithEmptyValuesTest()","","Sat May 09 08:06:46 UTC 2026","passed","Sat May 09 08:06:57 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","581","userCanCreateAccountTest()","","Sat May 09 08:11:39 UTC 2026","passed","Sat May 09 08:11:40 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","12350","userCanNotDepositWithoutSelectingAccountTest()","","Sat May 09 08:06:33 UTC 2026","passed","Sat May 09 08:06:46 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutSelectingAccountTest"
"","91","unauthorizedAdminCanNotCreateNewUserTest()","","Sat May 09 08:11:40 UTC 2026","passed","Sat May 09 08:11:40 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","594","userCannotChangeNameToNullTest()","","Sat May 09 08:10:46 UTC 2026","failed","Sat May 09 08:10:46 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","739","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Sat May 09 08:10:38 UTC 2026","passed","Sat May 09 08:10:39 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","83","adminCanGenerateAuthTokenTest()","","Sat May 09 08:11:35 UTC 2026","passed","Sat May 09 08:11:35 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","580","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Sat May 09 08:10:44 UTC 2026","passed","Sat May 09 08:10:45 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","751","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Sat May 09 08:10:40 UTC 2026","passed","Sat May 09 08:10:40 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1512","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Sat May 09 08:10:26 UTC 2026","passed","Sat May 09 08:10:28 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","13583","userCanNotChangeNameToEmptyValueTest()","","Sat May 09 08:07:37 UTC 2026","passed","Sat May 09 08:07:50 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","11940","userCanNotDepositWithoutEnteringAmountTest()","","Sat May 09 08:07:11 UTC 2026","passed","Sat May 09 08:07:23 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","654","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Sat May 09 08:10:48 UTC 2026","passed","Sat May 09 08:10:49 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","658","userCannotChangeNameToInvalidValueTest(String) [7] name=Alsu_test","","Sat May 09 08:10:51 UTC 2026","passed","Sat May 09 08:10:52 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","14282","adminCanCreateUserTest()","","Sat May 09 08:11:06 UTC 2026","broken","Sat May 09 08:11:21 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","1183","userCanNotDepositToAnotherUserAccountTest()","","Sat May 09 08:10:36 UTC 2026","passed","Sat May 09 08:10:37 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","13627","userCanDepositTest()","","Sat May 09 08:06:57 UTC 2026","passed","Sat May 09 08:07:11 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","745","userCanDepositTest(Double) [3] amount=0.01","","Sat May 09 08:10:43 UTC 2026","passed","Sat May 09 08:10:43 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","13773","userCanNotTransferWithUsernameAfterNameChangingTest()","","Sat May 09 08:09:26 UTC 2026","passed","Sat May 09 08:09:40 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","669","userCannotChangeNameToInvalidValueTest(String) [4] name=Alsu!@#$%%^&*() test_+/,<>?}{[]';/.!","","Sat May 09 08:10:49 UTC 2026","passed","Sat May 09 08:10:50 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","14395","userCanTransferWithUsernameTest()","","Sat May 09 08:08:05 UTC 2026","passed","Sat May 09 08:08:19 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","572","userCanNotDepositToNotExistsAccountTest()","","Sat May 09 08:10:37 UTC 2026","passed","Sat May 09 08:10:38 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","13549","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Sat May 09 08:09:53 UTC 2026","passed","Sat May 09 08:10:07 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","14284","adminCannotCreateUserWithInvalidDataTest()","","Sat May 09 08:11:21 UTC 2026","broken","Sat May 09 08:11:35 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1056","userCanNotTransferToNotExistsAccountTest()","","Sat May 09 08:10:20 UTC 2026","passed","Sat May 09 08:10:21 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","502","unauthorizedUserCanNotCreateAccountTest()","","Sat May 09 08:11:39 UTC 2026","passed","Sat May 09 08:11:39 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","663","userCanChangeNameSeveralTimesTest()","","Sat May 09 08:10:43 UTC 2026","passed","Sat May 09 08:10:44 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","499","userCanGenerateAuthTokenTest()","","Sat May 09 08:11:35 UTC 2026","passed","Sat May 09 08:11:35 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","1394","userCanTransferTest(double) [3] amount=0.01","","Sat May 09 08:10:23 UTC 2026","passed","Sat May 09 08:10:25 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Sat May 09 08:10:20 UTC 2026","skipped","Sat May 09 08:10:20 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","1610","userCanNotTransferFromAnotherUserAccountTest()","","Sat May 09 08:10:30 UTC 2026","passed","Sat May 09 08:10:31 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Sat May 09 08:10:19 UTC 2026","skipped","Sat May 09 08:10:19 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","10","unauthorizedUserCannotChangeNameTest()","","Sat May 09 08:10:52 UTC 2026","passed","Sat May 09 08:10:52 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
