"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testTransferWithFraudCheckWithBadRequest()","","Fri May 08 06:30:13 UTC 2026","skipped","Fri May 08 06:30:13 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","1576","userCanNotTransferFromAnotherUserAccountTest()","","Fri May 08 06:30:23 UTC 2026","passed","Fri May 08 06:30:24 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","241","adminCanCreateNewAdminTest()","","Fri May 08 06:31:27 UTC 2026","passed","Fri May 08 06:31:27 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateNewAdminTest"
"","13780","userCanNotTransferWithUsernameAfterNameChangingTest()","","Fri May 08 06:29:19 UTC 2026","passed","Fri May 08 06:29:32 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","494","userCanNotGenerateAuthTokenWithWrongCredentialsTest()","","Fri May 08 06:31:22 UTC 2026","passed","Fri May 08 06:31:23 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanNotGenerateAuthTokenWithWrongCredentialsTest"
"","656","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Fri May 08 06:30:43 UTC 2026","passed","Fri May 08 06:30:43 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","175","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 06:31:28 UTC 2026","passed","Fri May 08 06:31:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","93","unauthorizedAdminCanNotCreateNewUserTest()","","Fri May 08 06:31:26 UTC 2026","passed","Fri May 08 06:31:26 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","9","unauthorizedUserCannotChangeNameTest()","","Fri May 08 06:30:45 UTC 2026","passed","Fri May 08 06:30:45 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Fri May 08 06:30:13 UTC 2026","skipped","Fri May 08 06:30:13 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","1381","userCanTransferTest(double) [1] amount=10000.0","","Fri May 08 06:30:14 UTC 2026","passed","Fri May 08 06:30:15 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","495","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Fri May 08 06:30:38 UTC 2026","failed","Fri May 08 06:30:39 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","1537","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Fri May 08 06:30:19 UTC 2026","passed","Fri May 08 06:30:21 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","956","userCanDepositTest(Double) [1] amount=5000.0","","Fri May 08 06:30:34 UTC 2026","passed","Fri May 08 06:30:35 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","12708","userCanNotTransferWithoutEnteringAmountTest()","","Fri May 08 06:29:06 UTC 2026","passed","Fri May 08 06:29:19 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringAmountTest"
"","746","userCanNotTransferFromNotExistsAccountTest()","","Fri May 08 06:30:21 UTC 2026","passed","Fri May 08 06:30:22 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","12456","userCanNotTransferWithoutSelectingSenderAccountTest()","","Fri May 08 06:30:00 UTC 2026","passed","Fri May 08 06:30:13 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","1023","userCanNotTransferToNotExistsAccountTest()","","Fri May 08 06:30:13 UTC 2026","passed","Fri May 08 06:30:14 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","84","adminCanNotCreateAccountTest()","","Fri May 08 06:31:25 UTC 2026","passed","Fri May 08 06:31:25 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","13338","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Fri May 08 06:28:52 UTC 2026","passed","Fri May 08 06:29:06 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","842","adminCanLoginWithCorrectDataTest()","","Fri May 08 06:30:47 UTC 2026","passed","Fri May 08 06:30:47 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","11146","adminCannotCreateUserWithInvalidDataTest()","","Fri May 08 06:31:11 UTC 2026","broken","Fri May 08 06:31:22 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","495","userCanGenerateAuthTokenTest()","","Fri May 08 06:31:22 UTC 2026","passed","Fri May 08 06:31:22 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","483","adminCanCreateUserWithCorrectData()","","Fri May 08 06:31:27 UTC 2026","passed","Fri May 08 06:31:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","563","userCanCreateAccountTest()","","Fri May 08 06:31:26 UTC 2026","passed","Fri May 08 06:31:26 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","660","userCannotChangeNameToInvalidValueTest(String) [6] name=Alsu  test","","Fri May 08 06:30:43 UTC 2026","passed","Fri May 08 06:30:44 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","745","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 06:30:31 UTC 2026","passed","Fri May 08 06:30:32 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","14040","userCanChangeNameTest()","","Fri May 08 06:27:18 UTC 2026","passed","Fri May 08 06:27:32 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanChangeNameTest"
"","1425","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 06:30:27 UTC 2026","passed","Fri May 08 06:30:28 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","751","userCanDepositTest(Double) [2] amount=4999.99","","Fri May 08 06:30:35 UTC 2026","passed","Fri May 08 06:30:36 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","1390","userCanLoginWithCorrectDataTest()","","Fri May 08 06:30:45 UTC 2026","passed","Fri May 08 06:30:47 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","587","userCanChangeNameTest(String) [2] name=A S","","Fri May 08 06:30:38 UTC 2026","passed","Fri May 08 06:30:38 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","170","adminCannotDeleteNotExistsUserTest()","","Fri May 08 06:31:25 UTC 2026","passed","Fri May 08 06:31:25 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCannotDeleteNotExistsUserTest"
"","1358","userCanTransferTest(double) [2] amount=9999.99","","Fri May 08 06:30:15 UTC 2026","passed","Fri May 08 06:30:17 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","191","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri May 08 06:31:28 UTC 2026","passed","Fri May 08 06:31:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","498","unauthorizedUserCanNotCreateAccountTest()","","Fri May 08 06:31:25 UTC 2026","passed","Fri May 08 06:31:26 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","14161","userCanNotChangeNameToInvalidValueTest()","","Fri May 08 06:27:45 UTC 2026","passed","Fri May 08 06:28:00 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","657","userCanChangeNameToTheSameNameTest()","","Fri May 08 06:30:39 UTC 2026","passed","Fri May 08 06:30:40 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","14421","userCanTransferWithNameAfterNameChangingTest()","","Fri May 08 06:29:32 UTC 2026","passed","Fri May 08 06:29:47 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","665","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Fri May 08 06:30:40 UTC 2026","passed","Fri May 08 06:30:41 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1431","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Fri May 08 06:30:25 UTC 2026","passed","Fri May 08 06:30:27 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","744","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Fri May 08 06:30:33 UTC 2026","passed","Fri May 08 06:30:33 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1358","userCanTransferTest(double) [3] amount=0.01","","Fri May 08 06:30:17 UTC 2026","passed","Fri May 08 06:30:18 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","13605","userCanDepositTest()","","Fri May 08 06:26:52 UTC 2026","passed","Fri May 08 06:27:06 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","483","adminCanDeleteUserTest()","","Fri May 08 06:31:24 UTC 2026","passed","Fri May 08 06:31:24 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","14274","userCanTransferWithUsernameTest()","","Fri May 08 06:28:00 UTC 2026","passed","Fri May 08 06:28:14 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","1164","userCanNotDepositToAnotherUserAccountTest()","","Fri May 08 06:30:29 UTC 2026","passed","Fri May 08 06:30:31 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","12523","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Fri May 08 06:28:14 UTC 2026","passed","Fri May 08 06:28:26 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","656","userCanChangeNameSeveralTimesTest()","","Fri May 08 06:30:37 UTC 2026","passed","Fri May 08 06:30:37 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","604","unauthorizedUserCannotDepositTest()","","Fri May 08 06:30:33 UTC 2026","passed","Fri May 08 06:30:34 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","579","userCanNotDepositToNotExistsAccountTest()","","Fri May 08 06:30:31 UTC 2026","passed","Fri May 08 06:30:31 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","180","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 06:31:28 UTC 2026","passed","Fri May 08 06:31:29 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","736","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 06:30:32 UTC 2026","passed","Fri May 08 06:30:33 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","564","userCanNotCreateUserTest()","","Fri May 08 06:31:26 UTC 2026","passed","Fri May 08 06:31:27 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","userCanNotCreateUserTest"
"","1","testTransferRiskFraudCheckWithSuccessStatus()","","Fri May 08 06:30:13 UTC 2026","skipped","Fri May 08 06:30:13 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","771","userCanNotTransferToTheSameAccountTest()","","Fri May 08 06:30:24 UTC 2026","failed","Fri May 08 06:30:25 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","11945","userCanNotDepositWithoutEnteringAmountTest()","","Fri May 08 06:27:06 UTC 2026","passed","Fri May 08 06:27:18 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","492","unauthorizedAdminCanNotDeleteUserTest()","","Fri May 08 06:31:24 UTC 2026","passed","Fri May 08 06:31:25 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","unauthorizedAdminCanNotDeleteUserTest"
"","12319","userCanNotDepositWithoutSelectingAccountTest()","","Fri May 08 06:26:28 UTC 2026","passed","Fri May 08 06:26:41 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutSelectingAccountTest"
"","11535","userCanNotDepositWithEmptyValuesTest()","","Fri May 08 06:26:41 UTC 2026","passed","Fri May 08 06:26:52 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","12810","userCanNotTransferWithoutConfirmingTest()","","Fri May 08 06:28:26 UTC 2026","passed","Fri May 08 06:28:39 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","1418","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 06:30:28 UTC 2026","passed","Fri May 08 06:30:29 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","90","adminCanGenerateAuthTokenTest()","","Fri May 08 06:31:22 UTC 2026","passed","Fri May 08 06:31:22 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Fri May 08 06:30:13 UTC 2026","skipped","Fri May 08 06:30:13 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","13345","userCanNotTransferWithInvalidAmountTest()","","Fri May 08 06:28:39 UTC 2026","passed","Fri May 08 06:28:52 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","12032","userCanCreateAccountTest()","","Fri May 08 06:30:47 UTC 2026","passed","Fri May 08 06:30:59 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","1279","unauthorizedUserCannotTransferTest()","","Fri May 08 06:30:18 UTC 2026","passed","Fri May 08 06:30:19 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","unauthorizedUserCannotTransferTest"
"","11184","adminCanCreateUserTest()","","Fri May 08 06:30:59 UTC 2026","broken","Fri May 08 06:31:11 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","0","testTransferWithFraudCheckVerificationRequired()","","Fri May 08 06:30:13 UTC 2026","skipped","Fri May 08 06:30:13 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","17373","userCanNotDepositInvalidValueTest()","","Fri May 08 06:26:11 UTC 2026","passed","Fri May 08 06:26:28 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositInvalidValueTest"
"","534","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 06:31:28 UTC 2026","passed","Fri May 08 06:31:28 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
