"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14480","userCanTransferWithNameAfterNameChangingTest()","","Fri May 08 07:04:04 UTC 2026","passed","Fri May 08 07:04:18 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","658","userCanChangeNameToTheSameNameTest()","","Fri May 08 07:05:11 UTC 2026","passed","Fri May 08 07:05:12 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","1373","userCanTransferTest(double) [3] amount=0.01","","Fri May 08 07:04:48 UTC 2026","passed","Fri May 08 07:04:49 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","175","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 07:06:05 UTC 2026","passed","Fri May 08 07:06:05 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","12778","userCanNotTransferWithoutConfirmingTest()","","Fri May 08 07:02:57 UTC 2026","passed","Fri May 08 07:03:10 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","1427","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Fri May 08 07:04:57 UTC 2026","passed","Fri May 08 07:04:58 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","12509","userCanNotTransferWithoutSelectingSenderAccountTest()","","Fri May 08 07:04:32 UTC 2026","passed","Fri May 08 07:04:44 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutSelectingSenderAccountTest"
"","794","userCanNotTransferToTheSameAccountTest()","","Fri May 08 07:04:56 UTC 2026","failed","Fri May 08 07:04:57 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","865","adminCanLoginWithCorrectDataTest()","","Fri May 08 07:05:18 UTC 2026","passed","Fri May 08 07:05:19 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","573","userCanChangeNameTest(String) [2] name=A S","","Fri May 08 07:05:09 UTC 2026","passed","Fri May 08 07:05:10 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","574","userCanCreateAccountTest()","","Fri May 08 07:06:02 UTC 2026","passed","Fri May 08 07:06:02 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","494","unauthorizedAdminCanNotDeleteUserTest()","","Fri May 08 07:06:01 UTC 2026","passed","Fri May 08 07:06:01 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","unauthorizedAdminCanNotDeleteUserTest"
"","1004","userCanDepositTest(Double) [1] amount=5000.0","","Fri May 08 07:05:06 UTC 2026","passed","Fri May 08 07:05:07 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","239","adminCanCreateNewAdminTest()","","Fri May 08 07:06:03 UTC 2026","passed","Fri May 08 07:06:03 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateNewAdminTest"
"","14212","userCanNotChangeNameToInvalidValueTest()","","Fri May 08 07:02:15 UTC 2026","passed","Fri May 08 07:02:29 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
"","97","unauthorizedAdminCanNotCreateNewUserTest()","","Fri May 08 07:06:02 UTC 2026","passed","Fri May 08 07:06:02 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","542","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 07:06:04 UTC 2026","passed","Fri May 08 07:06:04 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","180","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 07:06:05 UTC 2026","passed","Fri May 08 07:06:05 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","0","testTransferWithFraudCheckVerificationRequired()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","574","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Fri May 08 07:05:09 UTC 2026","passed","Fri May 08 07:05:09 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","14062","userCanChangeNameTest()","","Fri May 08 07:01:48 UTC 2026","passed","Fri May 08 07:02:02 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanChangeNameTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","185","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Fri May 08 07:06:04 UTC 2026","passed","Fri May 08 07:06:05 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1172","userCanNotDepositToAnotherUserAccountTest()","","Fri May 08 07:05:01 UTC 2026","passed","Fri May 08 07:05:02 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","168","adminCannotDeleteNotExistsUserTest()","","Fri May 08 07:06:01 UTC 2026","passed","Fri May 08 07:06:01 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCannotDeleteNotExistsUserTest"
"","486","userCanNotGenerateAuthTokenWithWrongCredentialsTest()","","Fri May 08 07:05:59 UTC 2026","passed","Fri May 08 07:05:59 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanNotGenerateAuthTokenWithWrongCredentialsTest"
"","515","userCanGenerateAuthTokenTest()","","Fri May 08 07:05:58 UTC 2026","passed","Fri May 08 07:05:59 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","662","userCannotChangeNameToInvalidValueTest(String) [7] name=Alsu_test","","Fri May 08 07:05:16 UTC 2026","passed","Fri May 08 07:05:16 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","657","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Fri May 08 07:05:12 UTC 2026","passed","Fri May 08 07:05:13 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","14294","userCanTransferWithUsernameTest()","","Fri May 08 07:02:29 UTC 2026","passed","Fri May 08 07:02:44 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","14229","userCanNotTransferWithUsernameAfterNameChangingTest()","","Fri May 08 07:03:49 UTC 2026","passed","Fri May 08 07:04:04 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","756","userCanDepositTest(Double) [3] amount=0.01","","Fri May 08 07:05:07 UTC 2026","passed","Fri May 08 07:05:08 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","765","userCanDepositTest(Double) [2] amount=4999.99","","Fri May 08 07:05:07 UTC 2026","passed","Fri May 08 07:05:07 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","13251","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Fri May 08 07:03:23 UTC 2026","passed","Fri May 08 07:03:36 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","84","adminCanNotCreateAccountTest()","","Fri May 08 07:06:01 UTC 2026","passed","Fri May 08 07:06:01 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","1319","userCanNotTransferValueGreaterThanBalanceTest()","","Fri May 08 07:04:53 UTC 2026","passed","Fri May 08 07:04:54 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","13350","userCanNotTransferWithInvalidAmountTest()","","Fri May 08 07:03:10 UTC 2026","passed","Fri May 08 07:03:23 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","754","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 07:05:03 UTC 2026","passed","Fri May 08 07:05:04 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","84","adminCanGenerateAuthTokenTest()","","Fri May 08 07:05:59 UTC 2026","passed","Fri May 08 07:05:59 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","654","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Fri May 08 07:05:14 UTC 2026","passed","Fri May 08 07:05:15 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1399","userCanTransferTest(double) [2] amount=9999.99","","Fri May 08 07:04:47 UTC 2026","passed","Fri May 08 07:04:48 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","13596","userCanDepositTest()","","Fri May 08 07:01:22 UTC 2026","passed","Fri May 08 07:01:36 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","1426","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 07:05:00 UTC 2026","passed","Fri May 08 07:05:01 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","1448","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 07:04:58 UTC 2026","passed","Fri May 08 07:05:00 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","621","userCannotChangeNameToNullTest()","","Fri May 08 07:05:11 UTC 2026","failed","Fri May 08 07:05:11 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","516","userCannotChangeNameWithoutRequestBodyTest()","","Fri May 08 07:05:16 UTC 2026","failed","Fri May 08 07:05:17 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameWithoutRequestBodyTest"
"","580","userCanNotDepositToNotExistsAccountTest()","","Fri May 08 07:05:02 UTC 2026","passed","Fri May 08 07:05:03 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","510","unauthorizedUserCanNotCreateAccountTest()","","Fri May 08 07:06:01 UTC 2026","passed","Fri May 08 07:06:02 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","657","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Fri May 08 07:05:13 UTC 2026","passed","Fri May 08 07:05:14 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","656","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Fri May 08 07:05:12 UTC 2026","passed","Fri May 08 07:05:12 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","10","unauthorizedUserCannotChangeNameTest()","","Fri May 08 07:05:16 UTC 2026","passed","Fri May 08 07:05:16 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
"","1593","userCanNotTransferFromAnotherUserAccountTest()","","Fri May 08 07:04:54 UTC 2026","passed","Fri May 08 07:04:56 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","1395","userCanTransferTest(double) [1] amount=10000.0","","Fri May 08 07:04:45 UTC 2026","passed","Fri May 08 07:04:47 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","667","userCannotChangeNameToInvalidValueTest(String) [4] name=Alsu!@#$%%^&*() test_+/,<>?}{[]';/.!","","Fri May 08 07:05:14 UTC 2026","passed","Fri May 08 07:05:14 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","484","adminCanDeleteUserTest()","","Fri May 08 07:06:00 UTC 2026","passed","Fri May 08 07:06:01 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","11541","userCanNotDepositWithEmptyValuesTest()","","Fri May 08 07:01:11 UTC 2026","passed","Fri May 08 07:01:22 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","585","unauthorizedUserCannotDepositTest()","","Fri May 08 07:05:05 UTC 2026","passed","Fri May 08 07:05:06 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","0","testTransferWithFraudCheckWithBadRequest()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","13151","adminCannotCreateUserWithInvalidDataTest()","","Fri May 08 07:05:45 UTC 2026","passed","Fri May 08 07:05:58 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","756","userCanNotTransferFromNotExistsAccountTest()","","Fri May 08 07:04:52 UTC 2026","passed","Fri May 08 07:04:53 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","13516","userCanNotChangeNameToEmptyValueTest()","","Fri May 08 07:02:02 UTC 2026","passed","Fri May 08 07:02:15 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","1298","unauthorizedUserCannotTransferTest()","","Fri May 08 07:04:49 UTC 2026","passed","Fri May 08 07:04:51 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","unauthorizedUserCannotTransferTest"
"","12026","userCanCreateAccountTest()","","Fri May 08 07:05:19 UTC 2026","passed","Fri May 08 07:05:31 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","754","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Fri May 08 07:05:04 UTC 2026","passed","Fri May 08 07:05:05 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","0","testTransferWithFraudCheckWithServerError()","","Fri May 08 07:04:44 UTC 2026","skipped","Fri May 08 07:04:44 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","663","userCanChangeNameSeveralTimesTest()","","Fri May 08 07:05:08 UTC 2026","passed","Fri May 08 07:05:09 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","13017","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Fri May 08 07:02:44 UTC 2026","passed","Fri May 08 07:02:57 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","972","userCannotDeleteUserTest()","","Fri May 08 07:05:59 UTC 2026","passed","Fri May 08 07:06:00 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","userCannotDeleteUserTest"
