"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testTransferWithFraudCheckWithBadRequest()","","Fri May 08 06:49:07 UTC 2026","skipped","Fri May 08 06:49:07 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","644","unauthorizedUserCannotDepositTest()","","Fri May 08 06:49:30 UTC 2026","passed","Fri May 08 06:49:31 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","826","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Fri May 08 06:49:28 UTC 2026","passed","Fri May 08 06:49:29 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","101","unauthorizedAdminCanNotCreateNewUserTest()","","Fri May 08 06:50:29 UTC 2026","passed","Fri May 08 06:50:29 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","831","userCanDepositTest(Double) [2] amount=4999.99","","Fri May 08 06:49:32 UTC 2026","passed","Fri May 08 06:49:32 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","1584","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Fri May 08 06:49:21 UTC 2026","passed","Fri May 08 06:49:22 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","14307","userCanNotTransferWithUsernameAfterNameChangingTest()","","Fri May 08 06:48:11 UTC 2026","passed","Fri May 08 06:48:26 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","14677","userCanTransferWithNameAfterNameChangingTest()","","Fri May 08 06:48:26 UTC 2026","passed","Fri May 08 06:48:40 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","553","unauthorizedUserCanNotCreateAccountTest()","","Fri May 08 06:50:27 UTC 2026","passed","Fri May 08 06:50:28 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","836","userCanNotTransferFromNotExistsAccountTest()","","Fri May 08 06:49:16 UTC 2026","passed","Fri May 08 06:49:17 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","13677","userCanDepositTest()","","Fri May 08 06:45:42 UTC 2026","passed","Fri May 08 06:45:55 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","1534","userCanTransferTest(double) [1] amount=10000.0","","Fri May 08 06:49:08 UTC 2026","passed","Fri May 08 06:49:10 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","726","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Fri May 08 06:49:40 UTC 2026","passed","Fri May 08 06:49:41 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1523","userCanTransferTest(double) [3] amount=0.01","","Fri May 08 06:49:11 UTC 2026","passed","Fri May 08 06:49:13 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","538","adminCanDeleteUserTest()","","Fri May 08 06:50:26 UTC 2026","passed","Fri May 08 06:50:27 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","11603","userCanNotDepositWithEmptyValuesTest()","","Fri May 08 06:45:30 UTC 2026","passed","Fri May 08 06:45:42 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","1126","userCanNotTransferToNotExistsAccountTest()","","Fri May 08 06:49:07 UTC 2026","passed","Fri May 08 06:49:08 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","1588","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 06:49:24 UTC 2026","passed","Fri May 08 06:49:26 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","11289","adminCannotCreateUserWithInvalidDataTest()","","Fri May 08 06:50:12 UTC 2026","broken","Fri May 08 06:50:24 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","831","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Fri May 08 06:49:29 UTC 2026","passed","Fri May 08 06:49:30 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","14171","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Fri May 08 06:48:40 UTC 2026","passed","Fri May 08 06:48:54 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","1425","userCanNotTransferValueGreaterThanBalanceTest()","","Fri May 08 06:49:17 UTC 2026","passed","Fri May 08 06:49:18 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","526","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Fri May 08 06:50:30 UTC 2026","passed","Fri May 08 06:50:31 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1580","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Fri May 08 06:49:22 UTC 2026","passed","Fri May 08 06:49:24 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","12029","userCanNotDepositWithoutEnteringAmountTest()","","Fri May 08 06:45:55 UTC 2026","passed","Fri May 08 06:46:08 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","12099","userCanCreateAccountTest()","","Fri May 08 06:49:45 UTC 2026","passed","Fri May 08 06:49:57 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
