"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1289","userCanNotDepositToAnotherUserAccountTest()","","Sun May 10 07:44:48 UTC 2026","passed","Sun May 10 07:44:49 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","727","userCannotChangeNameToInvalidValueTest(String) [6] name=Alsu  test","","Sun May 10 07:45:04 UTC 2026","passed","Sun May 10 07:45:04 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1512","userCanTransferTest(double) [2] amount=9999.99","","Sun May 10 07:44:32 UTC 2026","passed","Sun May 10 07:44:34 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","9","unauthorizedUserCannotChangeNameTest()","","Sun May 10 07:45:05 UTC 2026","passed","Sun May 10 07:45:05 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","unauthorizedUserCannotChangeNameTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","547","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Sun May 10 07:45:57 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","627","userCanNotCreateUserTest()","","Sun May 10 07:45:56 UTC 2026","passed","Sun May 10 07:45:56 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","userCanNotCreateUserTest"
"","1585","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Sun May 10 07:44:45 UTC 2026","passed","Sun May 10 07:44:47 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","1414","userCanLoginWithCorrectDataTest()","","Sun May 10 07:45:05 UTC 2026","passed","Sun May 10 07:45:06 UTC 2026","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","824","userCanDepositTest(Double) [2] amount=4999.99","","Sun May 10 07:44:54 UTC 2026","passed","Sun May 10 07:44:55 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","734","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Sun May 10 07:45:01 UTC 2026","passed","Sun May 10 07:45:01 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","11606","userCanNotDepositWithEmptyValuesTest()","","Sun May 10 07:40:54 UTC 2026","passed","Sun May 10 07:41:06 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithEmptyValuesTest"
"","197","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","651","userCannotChangeNameToNullTest()","","Sun May 10 07:44:58 UTC 2026","failed","Sun May 10 07:44:59 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","825","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Sun May 10 07:44:50 UTC 2026","passed","Sun May 10 07:44:51 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","731","userCanChangeNameSeveralTimesTest()","","Sun May 10 07:44:56 UTC 2026","passed","Sun May 10 07:44:57 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","0","testTransferWithFraudCheckVerificationRequired()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","94","adminCanGenerateAuthTokenTest()","","Sun May 10 07:45:51 UTC 2026","passed","Sun May 10 07:45:51 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","1571","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Sun May 10 07:44:47 UTC 2026","passed","Sun May 10 07:44:48 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","634","userCanCreateAccountTest()","","Sun May 10 07:45:55 UTC 2026","passed","Sun May 10 07:45:56 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","642","userCanNotDepositToNotExistsAccountTest()","","Sun May 10 07:44:49 UTC 2026","passed","Sun May 10 07:44:50 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","13612","userCanDepositTest()","","Sun May 10 07:41:06 UTC 2026","passed","Sun May 10 07:41:19 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanDepositTest"
"","537","adminCanCreateUserWithCorrectData()","","Sun May 10 07:45:57 UTC 2026","passed","Sun May 10 07:45:57 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","737","userCannotChangeNameToInvalidValueTest(String) [4] name=Alsu!@#$%%^&*() test_+/,<>?}{[]';/.!","","Sun May 10 07:45:02 UTC 2026","passed","Sun May 10 07:45:03 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","548","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Sun May 10 07:44:58 UTC 2026","failed","Sun May 10 07:44:58 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","13725","userCanTransferWithoutNameIfNameWasNotChangedTest()","","Sun May 10 07:44:04 UTC 2026","passed","Sun May 10 07:44:17 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithoutNameIfNameWasNotChangedTest"
"","560","adminCanDeleteUserTest()","","Sun May 10 07:45:52 UTC 2026","passed","Sun May 10 07:45:53 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCanDeleteUserTest"
"","16940","userCanNotDepositInvalidValueTest()","","Sun May 10 07:40:25 UTC 2026","passed","Sun May 10 07:40:42 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositInvalidValueTest"
"","633","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Sun May 10 07:44:57 UTC 2026","passed","Sun May 10 07:44:57 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","1126","userCanNotTransferToNotExistsAccountTest()","","Sun May 10 07:44:30 UTC 2026","passed","Sun May 10 07:44:31 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","92","adminCannotGetCustomerProfileTest()","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","adminCannotGetCustomerProfileTest"
"","828","userCanDepositTest(Double) [3] amount=0.01","","Sun May 10 07:44:55 UTC 2026","passed","Sun May 10 07:44:56 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","1408","unauthorizedUserCannotTransferTest()","","Sun May 10 07:44:35 UTC 2026","passed","Sun May 10 07:44:37 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","unauthorizedUserCannotTransferTest"
"","0","testTransferWithFraudCheckWithBadRequest()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","1094","userCannotDeleteUserTest()","","Sun May 10 07:45:51 UTC 2026","passed","Sun May 10 07:45:52 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","userCannotDeleteUserTest"
"","184","adminCannotDeleteNotExistsUserTest()","","Sun May 10 07:45:53 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","iteration1.api.DeleteUserTest","iteration1.api.DeleteUserTest","adminCannotDeleteNotExistsUserTest"
"","1670","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Sun May 10 07:44:37 UTC 2026","passed","Sun May 10 07:44:39 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","12131","userCanCreateAccountTest()","","Sun May 10 07:45:07 UTC 2026","passed","Sun May 10 07:45:19 UTC 2026","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","651","unauthorizedUserCannotDepositTest()","","Sun May 10 07:44:53 UTC 2026","passed","Sun May 10 07:44:53 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","unauthorizedUserCannotDepositTest"
"","1764","userCanNotTransferFromAnotherUserAccountTest()","","Sun May 10 07:44:41 UTC 2026","passed","Sun May 10 07:44:43 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","724","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Sun May 10 07:45:03 UTC 2026","passed","Sun May 10 07:45:04 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Sun May 10 07:44:30 UTC 2026","skipped","Sun May 10 07:44:30 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","98","unauthorizedAdminCanNotCreateNewUserTest()","","Sun May 10 07:45:56 UTC 2026","passed","Sun May 10 07:45:56 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","unauthorizedAdminCanNotCreateNewUserTest"
"","14974","userCanTransferWithUsernameTest()","","Sun May 10 07:42:13 UTC 2026","passed","Sun May 10 07:42:28 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithUsernameTest"
"","725","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Sun May 10 07:45:01 UTC 2026","passed","Sun May 10 07:45:02 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","14042","userCanChangeNameTest()","","Sun May 10 07:41:31 UTC 2026","passed","Sun May 10 07:41:45 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanChangeNameTest"
"","12989","userCanNotTransferWithoutEnteringAmountTest()","","Sun May 10 07:43:21 UTC 2026","passed","Sun May 10 07:43:34 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringAmountTest"
"","547","userCanGetCustomerProfileTest()","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","iteration1.api.CustomerProfileTest","iteration1.api.CustomerProfileTest","userCanGetCustomerProfileTest"
"","869","userCanNotTransferToTheSameAccountTest()","","Sun May 10 07:44:43 UTC 2026","failed","Sun May 10 07:44:43 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","553","userCanGenerateAuthTokenTest()","","Sun May 10 07:45:50 UTC 2026","passed","Sun May 10 07:45:51 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","636","userCanChangeNameTest(String) [2] name=A S","","Sun May 10 07:44:57 UTC 2026","passed","Sun May 10 07:44:58 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","193","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","544","unauthorizedUserCanNotCreateAccountTest()","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:55 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","unauthorizedUserCanNotCreateAccountTest"
"","12342","userCanNotDepositWithoutSelectingAccountTest()","","Sun May 10 07:40:42 UTC 2026","passed","Sun May 10 07:40:54 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutSelectingAccountTest"
"","199","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Sun May 10 07:45:58 UTC 2026","passed","Sun May 10 07:45:58 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","15280","adminCanCreateUserTest()","","Sun May 10 07:45:19 UTC 2026","broken","Sun May 10 07:45:35 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","15223","adminCannotCreateUserWithInvalidDataTest()","","Sun May 10 07:45:35 UTC 2026","broken","Sun May 10 07:45:50 UTC 2026","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","11921","userCanNotDepositWithoutEnteringAmountTest()","","Sun May 10 07:41:19 UTC 2026","passed","Sun May 10 07:41:31 UTC 2026","","iteration2.ui.DepositUiTest","iteration2.ui.DepositUiTest","userCanNotDepositWithoutEnteringAmountTest"
"","95","adminCannotChangeNameTest()","","Sun May 10 07:44:59 UTC 2026","passed","Sun May 10 07:44:59 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","adminCannotChangeNameTest"
"","1579","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Sun May 10 07:44:43 UTC 2026","passed","Sun May 10 07:44:45 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","831","userCanNotTransferFromNotExistsAccountTest()","","Sun May 10 07:44:39 UTC 2026","passed","Sun May 10 07:44:39 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","14715","userCanTransferWithNameAfterNameChangingTest()","","Sun May 10 07:43:49 UTC 2026","failed","Sun May 10 07:44:04 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanTransferWithNameAfterNameChangingTest"
"","996","userCanDepositTest(Double) [1] amount=5000.0","","Sun May 10 07:44:53 UTC 2026","passed","Sun May 10 07:44:54 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","753","userCanChangeNameToTheSameNameTest()","","Sun May 10 07:44:59 UTC 2026","passed","Sun May 10 07:45:00 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","1527","userCanTransferTest(double) [1] amount=10000.0","","Sun May 10 07:44:31 UTC 2026","passed","Sun May 10 07:44:32 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","739","userCannotChangeNameToInvalidValueTest(String) [7] name=Alsu_test","","Sun May 10 07:45:04 UTC 2026","passed","Sun May 10 07:45:05 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","13374","userCanNotTransferWithoutConfirmingTest()","","Sun May 10 07:42:41 UTC 2026","passed","Sun May 10 07:42:54 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutConfirmingTest"
"","13503","userCanNotTransferWithoutNameIfNameWasChangedTest()","","Sun May 10 07:43:08 UTC 2026","passed","Sun May 10 07:43:21 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutNameIfNameWasChangedTest"
"","14435","userCanNotTransferWithUsernameAfterNameChangingTest()","","Sun May 10 07:43:34 UTC 2026","passed","Sun May 10 07:43:49 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithUsernameAfterNameChangingTest"
"","94","adminCanNotCreateAccountTest()","","Sun May 10 07:45:54 UTC 2026","passed","Sun May 10 07:45:54 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","adminCanNotCreateAccountTest"
"","1494","userCanTransferTest(double) [3] amount=0.01","","Sun May 10 07:44:34 UTC 2026","passed","Sun May 10 07:44:35 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","13524","userCanNotTransferWithInvalidAmountTest()","","Sun May 10 07:42:54 UTC 2026","passed","Sun May 10 07:43:08 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithInvalidAmountTest"
"","12772","userCanNotTransferWithoutEnteringRecipientAccountTest()","","Sun May 10 07:42:28 UTC 2026","passed","Sun May 10 07:42:41 UTC 2026","","iteration2.ui.TransferUiTest","iteration2.ui.TransferUiTest","userCanNotTransferWithoutEnteringRecipientAccountTest"
"","13543","userCanNotChangeNameToEmptyValueTest()","","Sun May 10 07:41:45 UTC 2026","passed","Sun May 10 07:41:59 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToEmptyValueTest"
"","14231","userCanNotChangeNameToInvalidValueTest()","","Sun May 10 07:41:59 UTC 2026","passed","Sun May 10 07:42:13 UTC 2026","","iteration2.ui.ChangeUserNameUiTest","iteration2.ui.ChangeUserNameUiTest","userCanNotChangeNameToInvalidValueTest"
