"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testTransferWithFraudCheckWithBadRequest()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithBadRequest"
"","0","testTransferWithFraudCheckRequiredManualReview()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckRequiredManualReview"
"","767","userCannotChangeNameToInvalidValueTest(String) [2] name=   ","","Thu May 07 14:49:46 UTC 2026","passed","Thu May 07 14:49:46 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","888","userCanNotDepositTest(Double, String) [2] amount=-0.01, errorMessage=Deposit amount must be at least 0.01","","Thu May 07 14:49:36 UTC 2026","passed","Thu May 07 14:49:37 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","768","userCannotChangeNameToInvalidValueTest(String) [6] name=Alsu  test","","Thu May 07 14:49:49 UTC 2026","passed","Thu May 07 14:49:50 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","759","userCannotChangeNameToInvalidValueTest(String) [3] name=Alsu1 test2","","Thu May 07 14:49:46 UTC 2026","passed","Thu May 07 14:49:47 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1039","userCanNotTransferFromNotExistsAccountTest()","","Thu May 07 14:49:23 UTC 2026","passed","Thu May 07 14:49:24 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromNotExistsAccountTest"
"","770","userCannotChangeNameToInvalidValueTest(String) [7] name=Alsu_test","","Thu May 07 14:49:50 UTC 2026","passed","Thu May 07 14:49:50 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","770","userCanChangeNameToTheSameNameTest()","","Thu May 07 14:49:44 UTC 2026","passed","Thu May 07 14:49:45 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameToTheSameNameTest"
"","1035","userCanDepositTest(Double) [1] amount=5000.0","","Thu May 07 14:49:38 UTC 2026","passed","Thu May 07 14:49:39 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","99","adminCanGenerateAuthTokenTest()","","Thu May 07 14:49:51 UTC 2026","passed","Thu May 07 14:49:51 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","767","userCannotChangeNameToInvalidValueTest(String) [5] name=Alsutest","","Thu May 07 14:49:48 UTC 2026","passed","Thu May 07 14:49:49 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","681","userCanNotDepositToNotExistsAccountTest()","","Thu May 07 14:49:35 UTC 2026","passed","Thu May 07 14:49:35 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToNotExistsAccountTest"
"","0","testTransferWithFraudCheckWithServerError()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithServerError"
"","595","userCanChangeNameTest(String) [3] name=Алсу Шараф","","Thu May 07 14:49:43 UTC 2026","failed","Thu May 07 14:49:43 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","878","userCanNotDepositTest(Double, String) [1] amount=0.0, errorMessage=Deposit amount must be at least 0.01","","Thu May 07 14:49:35 UTC 2026","passed","Thu May 07 14:49:36 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","1777","userCanTransferTest(double) [2] amount=9999.99","","Thu May 07 14:49:18 UTC 2026","passed","Thu May 07 14:49:19 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","1514","userCanNotTransferValueGreaterThanBalanceTest()","","Thu May 07 14:49:24 UTC 2026","passed","Thu May 07 14:49:25 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferValueGreaterThanBalanceTest"
"","617","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Thu May 07 14:49:52 UTC 2026","passed","Thu May 07 14:49:53 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","746","userCanNotTransferToTheSameAccountTest()","","Thu May 07 14:49:27 UTC 2026","broken","Thu May 07 14:49:28 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToTheSameAccountTest"
"","671","userCanChangeNameTest(String) [2] name=A S","","Thu May 07 14:49:42 UTC 2026","passed","Thu May 07 14:49:43 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","208","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Thu May 07 14:49:53 UTC 2026","passed","Thu May 07 14:49:53 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","704","userCannotChangeNameToNullTest()","","Thu May 07 14:49:43 UTC 2026","failed","Thu May 07 14:49:44 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToNullTest"
"","0","testTransferRiskFraudCheckWithSuccessStatus()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferRiskFraudCheckWithSuccessStatus"
"","1854","userCanTransferValueEqualToBalanceToAnotherUserAccountTest()","","Thu May 07 14:49:21 UTC 2026","passed","Thu May 07 14:49:23 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferValueEqualToBalanceToAnotherUserAccountTest"
"","207","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Thu May 07 14:49:53 UTC 2026","passed","Thu May 07 14:49:53 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1671","userCanNotTransferInvalidAmountTest(double, String) [3] amount=-0.01, errorMessage=Transfer amount must be at least 0.01","","Thu May 07 14:49:32 UTC 2026","passed","Thu May 07 14:49:33 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","221","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Thu May 07 14:49:53 UTC 2026","passed","Thu May 07 14:49:53 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","579","userCanGenerateAuthTokenTest()","","Thu May 07 14:49:50 UTC 2026","passed","Thu May 07 14:49:51 UTC 2026","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","670","userCanChangeNameTest(String) [1] name=Alsu Sharaf","","Thu May 07 14:49:41 UTC 2026","passed","Thu May 07 14:49:42 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameTest"
"","0","testTransferWithFraudCheckVerificationRequired()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","1","testTransferWithFraudCheckVerificationsAndReviewRequired()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationsAndReviewRequired"
"","800","userCannotChangeNameToInvalidValueTest(String) [1] name=","","Thu May 07 14:49:45 UTC 2026","passed","Thu May 07 14:49:46 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","877","userCanDepositTest(Double) [3] amount=0.01","","Thu May 07 14:49:40 UTC 2026","passed","Thu May 07 14:49:41 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
"","0","testTransferWithFraudCheckWithRiskScoreZero()","","Thu May 07 14:49:11 UTC 2026","skipped","Thu May 07 14:49:11 UTC 2026","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckWithRiskScoreZero"
"","865","userCanNotDepositTest(Double, String) [3] amount=5000.01, errorMessage=Deposit amount cannot exceed 5000","","Thu May 07 14:49:37 UTC 2026","passed","Thu May 07 14:49:38 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositTest"
"","779","userCanChangeNameSeveralTimesTest()","","Thu May 07 14:49:41 UTC 2026","passed","Thu May 07 14:49:41 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCanChangeNameSeveralTimesTest"
"","760","userCannotChangeNameToInvalidValueTest(String) [4] name=Alsu!@#$%%^&*() test_+/,<>?}{[]';/.!","","Thu May 07 14:49:47 UTC 2026","passed","Thu May 07 14:49:48 UTC 2026","","iteration2.api.ChangeUserNameTest","iteration2.api.ChangeUserNameTest","userCannotChangeNameToInvalidValueTest"
"","1709","userCanTransferTest(double) [3] amount=0.01","","Thu May 07 14:49:19 UTC 2026","passed","Thu May 07 14:49:21 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","2143","userCanTransferTest(double) [1] amount=10000.0","","Thu May 07 14:49:15 UTC 2026","passed","Thu May 07 14:49:18 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanTransferTest"
"","566","adminCanCreateUserWithCorrectData()","","Thu May 07 14:49:52 UTC 2026","passed","Thu May 07 14:49:52 UTC 2026","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","1733","userCanNotTransferInvalidAmountTest(double, String) [1] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Thu May 07 14:49:28 UTC 2026","passed","Thu May 07 14:49:30 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","666","userCanCreateAccountTest()","","Thu May 07 14:49:51 UTC 2026","passed","Thu May 07 14:49:52 UTC 2026","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","1706","userCanNotTransferInvalidAmountTest(double, String) [2] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Thu May 07 14:49:30 UTC 2026","passed","Thu May 07 14:49:32 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferInvalidAmountTest"
"","4301","userCanNotTransferToNotExistsAccountTest()","","Thu May 07 14:49:11 UTC 2026","passed","Thu May 07 14:49:15 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferToNotExistsAccountTest"
"","1888","userCanNotTransferFromAnotherUserAccountTest()","","Thu May 07 14:49:25 UTC 2026","passed","Thu May 07 14:49:27 UTC 2026","","iteration2.api.TransferTest","iteration2.api.TransferTest","userCanNotTransferFromAnotherUserAccountTest"
"","1368","userCanNotDepositToAnotherUserAccountTest()","","Thu May 07 14:49:33 UTC 2026","passed","Thu May 07 14:49:35 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanNotDepositToAnotherUserAccountTest"
"","869","userCanDepositTest(Double) [2] amount=4999.99","","Thu May 07 14:49:39 UTC 2026","passed","Thu May 07 14:49:40 UTC 2026","","iteration2.api.DepositTest","iteration2.api.DepositTest","userCanDepositTest"
